Time   ,AFR 1 ,AVCS In L ,AVCS In R ,Boost  ,Feed Knock ,Fuel Pump Duty ,Inj Duty Cycle ,Intake Temp ,Knock Sum ,MAF    ,MAF  ,MAP   ,OCV L ,OCV R ,RPM  ,Boost Error ,Throttle Pos ,Vehicle Speed ,Wastegate Duty ,
47.736 ,11.03 ,        0 ,        0 ,-9.80  ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 26.62 ,2.24 , 4.39 ,  9.4 ,  9.4 ,2482 ,1.65        ,         5.9 ,           36 ,          0.00 ,0
47.830 ,11.37 ,        0 ,        0 ,-10.19 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 24.61 ,2.20 , 4.14 ,  9.4 ,  9.4 ,2526 ,1.69        ,         5.1 ,           36 ,          0.00 ,0
47.916 ,12.17 ,        0 ,        0 ,-10.44 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 24.24 ,2.16 , 3.69 ,  9.4 ,  9.4 ,2451 ,1.56        ,         5.1 ,           36 ,          0.00 ,0
48.002 ,12.98 ,        0 ,        0 ,-10.59 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 22.93 ,2.14 , 3.60 ,  9.4 ,  9.4 ,2507 ,2.01        ,         5.1 ,           36 ,          0.00 ,0
48.097 ,14.01 ,        0 ,        0 ,-10.66 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 21.89 ,2.12 , 3.48 ,  9.4 ,  9.4 ,2473 ,2.00        ,         5.1 ,           35 ,          0.00 ,0
48.185 ,15.39 ,        0 ,        0 ,-10.74 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 20.97 ,2.10 , 3.40 ,  9.4 ,  9.4 ,2448 ,2.26        ,         5.1 ,           35 ,          0.00 ,0
48.269 ,14.01 ,        0 ,        0 ,-10.76 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 20.50 ,2.08 , 3.38 ,  9.4 ,  9.4 ,2430 ,2.24        ,         5.1 ,           35 ,          0.00 ,0
48.367 ,14.01 ,        0 ,        0 ,-10.81 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 19.54 ,2.04 , 3.33 ,  9.4 ,  9.4 ,2434 ,2.33        ,         5.1 ,           35 ,          0.00 ,0
48.447 ,14.93 ,        0 ,        0 ,-10.78 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 18.91 ,2.04 , 3.35 ,  9.4 ,  9.4 ,2440 ,2.32        ,         5.1 ,           35 ,          0.00 ,0
48.542 ,16.42 ,        0 ,        0 ,-10.84 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 18.76 ,2.02 , 3.29 ,  9.4 ,  9.4 ,2390 ,2.35        ,         5.1 ,           35 ,          0.00 ,0
48.633 ,18.49 ,        0 ,        0 ,-10.88 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 18.47 ,2.00 , 3.29 ,  9.4 ,  9.4 ,2446 ,2.47        ,         5.1 ,           35 ,          0.00 ,0
48.719 ,20.44 ,        0 ,        0 ,-10.87 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 17.81 ,1.98 , 3.27 ,  9.4 ,  9.4 ,2374 ,2.38        ,         5.1 ,           35 ,          0.00 ,0
48.807 ,20.44 ,        0 ,        0 ,-10.88 ,      0.00 ,          33.3 ,          0.00 ,         70 ,       12 , 17.45 ,1.98 , 3.25 ,  9.4 ,  9.4 ,2436 ,2.53        ,         4.7 ,           35 ,          0.00 ,0
